"","participant_num","T_start","T_end","Duration__in_seconds_","Affiliation","PrefCand","PrefStrength","PrefStrengthRep","WinProb","WinProbRep","FraudProb","FraudProbMap","DeltaFraudProb","Map","MapMatchPrefer","age.x","state.x","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age.y","state.y","order","entry_num","exclude","exclude_reason","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"1367",1408,"20201104T185020","20201104T185400",220,"Rep","Rep",95,95,40,40,60,75,15,"Dem",FALSE,43,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",1409,"20201105T064133","20201105T064323",109,"Rep","Rep",100,100,1,1,100,2,-98,"Rep",TRUE,45,"Kentucky","20210119T231044","20210119T232026",581,2021-01-19 23:20:26,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",0,"Joe Biden",0,"Rep",100,53,48,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,10,"0",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,71,81,82,100,100,86,88,23,0,82,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","50","0","0","Yes","Male",44,"Kentucky",314,1,FALSE,NA,"Extremely likely","Extremely unlikely",100,50,0,0,0,0,0,0,0,0,0,0,-5,FALSE
"1369",1410,"20201104T184957","20201104T185208",130,"Ind","Dem",100,-100,72,28,4,8,4,"Rep",FALSE,30,"Colorado","20210119T215211","20210119T215617",245,2021-01-19 21:56:17,"Yes","Ind",NA,"No","Dem",NA,100,"Dem",NA,99,"Joe Biden",100,"Joe Biden",100,"Dem",100,61,61,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"41",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,20,13,9,0,47,48,45,51,45,43,44,28,17,61,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",31,"Colorado",117,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",59,83,39,49,53,52,55,49,55,57,56,72,0,FALSE
"1370",1411,"20201105T093558","20201105T093711",73,"Dem","Dem",100,-100,55,45,0,9,9,"Rep",FALSE,28,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371",1412,"20201105T071257","20201105T071556",179,"Dem","Dem",100,-100,100,0,0,0,0,"Rep",FALSE,67,"Illinois","20210120T081529","20210120T082015",286,2021-01-20 08:20:16,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,66,76,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,NA,51,"False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,0,0,0,5,3,2,17,13,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","0","0","0","0","0","0","22","13","10","9","Yes","Male",67,"Illinois",873,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",51,13,10,9,51,0,0,0,0,0,0,22,10,FALSE
"1372",1413,"20201104T205748","20201104T205836",48,"Ind","Dem",80,-80,76,24,37,21,-16,"Dem",TRUE,19,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",1414,"20201104T184710","20201104T184827",77,"Ind","Dem",51,-51,80,20,5,0,-5,"Rep",FALSE,35,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374",1415,"20201105T062515","20201105T062851",215,"Ind","Dem",100,-100,90,10,39,0,-39,"Rep",FALSE,25,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",1416,"20201105T070419","20201105T070737",198,"Ind","Dem",90,-90,52,48,10,46,36,"Rep",FALSE,29,"Illinois","20210120T093115","20210120T093852",456,2021-01-20 09:38:52,"Yes","Dem",NA,"Yes","Dem",NA,81,"Dem",NA,77,"Joe Biden",100,"Joe Biden",100,"Dem",100,30,30,"Joe Biden",85,100,"Unlikely","Unlikely",NA,NA,1,NA,81,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,2,0,0,2,0,0,100,100,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","81","80","50","87","87","92","100","99","11","51","Yes","Male",29,"Illinois",941,1,FALSE,NA,"Unlikely","Unlikely",81,99,11,51,82,81,80,50,87,87,92,100,0,FALSE
"1376",1417,"20201104T190718","20201104T190848",90,"Rep","Rep",100,100,84,84,95,11,-84,"Rep",TRUE,56,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1418,"20201104T205116","20201104T205226",70,"Ind","Rep",98,98,75,75,62,16,-46,"Dem",FALSE,38,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",1419,"20201105T074612","20201105T074845",152,"Dem","Dem",100,-100,60,40,100,60,-40,"Dem",TRUE,52,"Washington","20210120T075408","20210120T080610",721,2021-01-20 08:06:10,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,47,47,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,100,"Electorate manipulation prior to election day,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,20,0,0,0,0,0,0,19,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","50","50","50","51","51","51","100","100","100","49","Yes","Male",52,"Washington",847,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",100,100,100,49,100,50,50,50,51,51,51,100,0,FALSE
"1379",1420,"20201104T190737","20201104T191209",271,"Dem","Dem",89,-89,40,60,62,20,-42,"Dem",TRUE,42,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",1422,"20201105T062616","20201105T062809",112,"Dem","Dem",100,-100,95,5,7,7,0,"Dem",TRUE,64,"Florida","20210120T052849","20210120T053644",475,2021-01-20 05:36:45,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,76,83,"Joe Biden",100,100,"Extremely unlikely","Extremely likely",NA,NA,0,NA,100,"Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,30,0,0,0,0,0,21,87,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","53","52","53","53","54","54","100","100","54","53","Yes","Female",65,"Florida",566,1,FALSE,NA,"Extremely unlikely","Extremely likely",100,100,54,53,87,53,52,53,53,54,54,100,7,FALSE
"1381",1423,"20201104T211708","20201105T021255",17747,"Dem","Dem",72,-72,75,25,31,2,-29,"Dem",TRUE,41,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",1424,"20201104T191857","20201104T192048",111,"Dem","Dem",100,-100,50,50,20,50,30,"Rep",FALSE,28,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",1425,"20201105T060343","20201105T060516",92,"Dem","Rep",100,100,51,51,51,51,0,"Dem",FALSE,65,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",1426,"20201104T185502","20201104T185739",157,"Dem","Dem",91,-91,88,12,18,59,41,"Rep",FALSE,31,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",1427,"20201104T195114","20201104T195249",95,"Dem","Dem",100,-100,93,7,29,5,-24,"Rep",FALSE,35,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",1428,"20201104T200510","20201104T200712",121,"Ind","Other",90,NA,0,NA,10,90,80,"Dem",NA,53,"New York","20210120T020056","20210120T020703",367,2021-01-20 02:07:04,"Yes","Ind",NA,"Yes","Other","Howie Hawkins",60,"Other","Howie Hawkins",90,"Joe Biden",99,"Joe Biden",100,"Dem",95,65,65,"Joe Biden",99,100,"Unlikely","Likely",NA,NA,0,"10",NA,"False news stories by ""right-wing"" media,Other (please explain)
","Gerrymandering, postmaster general manipulation of services, disenfranchising voters",0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100","100","100","100","100","100","100","100","50","50","Yes","Male",53,"New York",385,1,FALSE,NA,"Unlikely","Likely",90,100,50,50,100,100,100,100,100,100,100,100,0,TRUE
"1387",1429,"20201104T185256","20201104T185437",101,"Ind","Rep",100,100,50,50,54,0,-54,"Rep",TRUE,28,"New York","20210119T214828","20210119T215124",176,2021-01-19 21:51:25,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",66,51,50,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,1,NA,0,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,100,8,100,100,10,78,67,100,0,98,67,100,100,100,100,100,100,100,50,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",28,"New York",82,1,FALSE,NA,"Extremely likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,50,-1,FALSE
"1388",1430,"20201105T063220","20201105T063420",119,"Dem","Dem",100,-100,68,32,56,52,-4,"Dem",TRUE,38,"Pennsylvania","20210120T060833","20210120T061246",252,2021-01-20 06:12:47,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,40,36,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,3,"54",NA,"Ballot manipulation or ballot-box stuffing
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,64,0,81,21,0,0,0,100,27,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","50","47","51","51","51","51","51","51","51","51","Yes","Female",38,"Pennsylvania",622,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",46,51,51,51,48,50,47,51,51,51,51,51,-4,FALSE
"1389",1431,"20201105T095638","20201105T095834",116,"Dem","Dem",100,-100,55,45,60,54,-6,"Dem",TRUE,38,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",1432,"20201104T190337","20201104T190610",153,"Dem","Dem",85,-85,92,8,23,48,25,"Rep",FALSE,38,"Ohio","20210120T054313","20210120T055003",409,2021-01-20 05:50:03,"Yes","Dem",NA,"Yes","Dem",NA,91,"Dem",NA,94,"Joe Biden",100,"Joe Biden",100,"Dem",100,77,94,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",2,NA,51,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,0,0,0,0,1,1,0,2,60,62,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","47","56","57","53","63","51","51","Yes","Female",38,"Ohio",585,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",51,63,51,51,51,51,51,51,47,56,57,53,17,FALSE
"1391",1433,"20201105T072612","20201105T072834",141,"Ind","Dem",60,-60,55,45,5,5,0,"Dem",TRUE,34,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",1434,"20201105T040322","20201105T040441",78,"Dem","Dem",100,-100,81,19,9,0,-9,"Dem",TRUE,49,"Ohio","20210120T040759","20210120T041207",247,2021-01-20 04:12:07,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",97,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,NA,50,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,0,0,0,1,0,0,0,1,1,2,0,50,51,51,51,51,50,50,21,16,60,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",49,"Ohio",464,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",50,84,40,50,50,49,49,49,49,50,50,79,0,FALSE
"1393",1435,"20201104T191523","20201104T191740",136,"Rep","Rep",84,84,9,9,32,36,4,"Dem",FALSE,21,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",1436,"20201105T041851","20201105T042106",134,"Dem","Dem",100,-100,90,10,20,0,-20,"Dem",TRUE,69,"Ohio","20210120T032809","20210120T033250",280,2021-01-20 03:32:50,"Yes","Dem",NA,"Prefer not to say","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","49","50","50","50","50","50","50","50","Yes","Female",70,"Ohio",428,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",50,50,50,50,50,50,50,49,50,50,50,50,0,FALSE
"1395",1437,"20201105T002416","20201105T002609",112,"Dem","Dem",100,-100,85,15,0,0,0,"Dem",TRUE,54,"California","20210119T224955","20210119T225508",313,2021-01-19 22:55:09,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"45",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,18,19,3,0,46,50,50,50,51,51,51,22,0,83,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",54,"California",282,1,FALSE,NA,"Extremely unlikely","Extremely unlikely",55,100,17,50,54,50,50,50,49,49,49,78,0,FALSE
"1396",1438,"20201104T185352","20201104T185539",107,"Ind","Dem",87,-87,81,19,14,25,11,"Rep",FALSE,32,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",1439,"20201104T192524","20201104T192746",141,"Rep","Rep",100,100,81,81,91,19,-72,"Rep",TRUE,59,"Kentucky","20210119T214511","20210119T214945",274,2021-01-19 21:49:45,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Donald Trump",100,"Donald Trump",100,"Rep",100,62,0,"Donald Trump",10,100,NA,NA,"Extremely unlikely","Extremely likely",31,"100",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press),Other (please explain)
","Dominion Voting System",100,63,74,88,100,25,27,67,0,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","79","0","0","Yes","Female",59,"Kentucky",69,1,FALSE,NA,"Extremely likely","Extremely unlikely",0,79,0,0,0,0,0,0,0,0,0,0,-62,FALSE
"1398",1440,"20201105T073510","20201105T074155",404,"Dem","Dem",100,-100,100,0,61,47,-14,"Dem",TRUE,27,"New Jersey","20210120T073930","20210120T075602",992,2021-01-20 07:56:03,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,61,71,"Joe Biden",100,100,"Unlikely","Likely",NA,NA,20,"26",NA,"Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information",NA,51,61,51,36,59,51,61,60,51,51,51,51,51,51,51,51,51,51,51,41,62,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",27,"New Jersey",834,1,FALSE,NA,"Unlikely","Likely",74,59,38,49,49,49,49,49,49,49,49,49,10,FALSE
"1399",1441,"20201105T024428","20201105T024717",168,"Ind","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,48,"New York","20210120T040001","20210120T040556",355,2021-01-20 04:05:56,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,53,85,"Joe Biden",100,100,NA,NA,"Extremely likely","Extremely unlikely",4,"0",NA,"Social media campaigns spreading false information,False news stories by ""right-wing"" media,Other (please explain)
","Trump Messing with the Post Office-THAT IS FRAUD",0,0,0,0,0,0,0,98,100,98,90,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",49,"New York",455,1,FALSE,NA,"Extremely unlikely","Extremely likely",100,100,100,100,100,100,100,100,100,100,100,100,32,FALSE
