"","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age","state","order","entry_num","exclude","exclude_reason","participant_num","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"685","20210120T064753","20210120T065126",212,2021-01-20 06:51:26,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,80,90,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",5,NA,100,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",48,"Kansas",705,1,FALSE,NA,919,"Extremely unlikely","Extremely unlikely",100,100,100,100,100,100,100,100,100,100,100,100,10,FALSE
"686","20210120T064953","20210120T065250",177,2021-01-20 06:52:50,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,80,90,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,60,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,18,38,6,38,24,4,3,76,71,73,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","46","51","51","48","49","51","51","51","51","51","Yes","Male",28,"Pennsylvania",706,1,FALSE,NA,222,"Extremely unlikely","Extremely unlikely",60,51,51,51,51,46,51,51,48,49,51,51,10,FALSE
"687","20210120T064603","20210120T065341",457,2021-01-20 06:53:41,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,49,51,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,40,NA,0,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""left-wing"" media",NA,100,100,100,100,100,51,51,100,0,100,51,100,100,100,100,100,100,51,100,51,100,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",69,"Connecticut",707,1,FALSE,NA,390,"Extremely likely","Extremely unlikely",0,49,0,49,0,0,0,0,0,0,49,0,2,FALSE
"688","20210120T064822","20210120T065343",321,2021-01-20 06:53:44,"Yes","Dem",NA,"Yes","Dem",NA,96,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,40,40,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,2,"50",NA,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,1,1,0,0,0,27,17,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","51","51","51","51","51","Yes","Female",37,NA,708,1,FALSE,NA,654,"Extremely unlikely","Extremely unlikely",50,51,51,51,51,51,51,51,51,51,51,51,0,FALSE
"689","20210120T065154","20210120T065528",213,2021-01-20 06:55:28,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,33,70,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"0",NA,"False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,56,0,0,0,0,0,100,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",62,"North Carolina",709,1,FALSE,NA,200,"Extremely unlikely","Extremely unlikely",100,100,100,100,100,100,100,0,100,100,100,100,37,FALSE
"690","20210120T065243","20210120T065604",201,2021-01-20 06:56:05,"Yes","Rep",NA,"Yes","Rep",NA,12,"Dem",NA,93,"Joe Biden",100,"Joe Biden",100,"Dem",100,42,42,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"50",NA,"Vote buying / voter impersonation / misuse of proxy votes",NA,0,1,0,0,0,0,0,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","51","51","51","51","51","Yes","Female",33,"Nebraska",710,1,FALSE,NA,1632,"Extremely unlikely","Extremely unlikely",50,51,51,51,51,51,51,51,51,51,51,51,0,FALSE
"691","20210120T065330","20210120T065721",231,2021-01-20 06:57:22,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,65,65,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,16,0,0,0,0,0,0,0,100,0,49,50,50,50,50,51,50,50,50,25,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",48,"Pennsylvania",711,1,FALSE,NA,1716,"Extremely unlikely","Extremely unlikely",50,75,50,50,50,50,50,50,49,50,50,50,0,FALSE
"692","20210120T065409","20210120T065735",205,2021-01-20 06:57:35,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",80,"Joe Biden",80,"Dem",90,70,39,"Joe Biden",100,100,"Unlikely","Likely",NA,NA,11,"33",NA,"False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,0,0,0,0,0,0,0,0,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100","99","100","99","100","99","100","100","100","100","Yes","Female",32,"Colorado",712,1,FALSE,NA,858,"Unlikely","Likely",67,100,100,100,100,100,99,100,99,100,99,100,-31,FALSE
"693","20210120T065317","20210120T065900",343,2021-01-20 06:59:01,"Yes","Ind",NA,"Yes","Rep",NA,26,"Other","Jorgensen",66,"Joe Biden",100,"Joe Biden",100,"Dem",100,47,51,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,5,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Other (please explain)
","unqualified voters",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","5","5","5","50","50","51","85","86","5","39","Yes","Male",59,"Minnesota",713,1,FALSE,NA,684,"Extremely unlikely","Extremely unlikely",5,86,5,39,50,5,5,5,50,50,51,85,4,FALSE
"694","20210120T065402","20210120T065926",323,2021-01-20 06:59:26,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,53,49,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,6,"100",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,0,0,83,96,79,90,77,0,0,0,0,51,51,70,100,100,100,100,51,51,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",74,"Alabama",714,1,FALSE,NA,985,"Extremely likely","Extremely unlikely",0,49,52,51,49,49,30,0,0,0,0,49,-4,FALSE
"695","20210120T065345","20210120T065938",352,2021-01-20 06:59:38,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Donald Trump",100,"Donald Trump",100,"Rep",100,50,0,"Donald Trump",100,100,"Extremely likely","Extremely unlikely",NA,NA,35,NA,1,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""left-wing"" media",NA,28,40,99,91,100,74,22,13,12,81,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0","0","0","0","0","23","0","0","Yes","Female",43,"North Carolina",715,1,FALSE,NA,1308,"Extremely likely","Extremely unlikely",1,23,0,0,0,1,0,0,0,0,0,0,-50,FALSE
"696","20210120T065525","20210120T070029",304,2021-01-20 07:00:29,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",0,"Joe Biden",0,"Rep",100,54,26,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",22,NA,0,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials",NA,0,84,95,100,87,63,67,21,18,50,0,50,100,100,100,100,100,99,100,29,100,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",59,"Pennsylvania",716,1,FALSE,NA,162,"Extremely likely","Extremely unlikely",0,71,0,50,50,0,0,0,0,0,1,0,-28,FALSE
"697","20210120T065928","20210120T070232",183,2021-01-20 07:02:32,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",99,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,76,"Other (please explain)
","None, there was no widespread fraud",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","51","50","51","51","51","Yes","Male",63,"California",717,1,FALSE,NA,121,"Extremely unlikely","Extremely unlikely",76,51,51,51,51,51,51,51,51,51,51,50,0,FALSE
"698","20210120T065927","20210120T070323",236,2021-01-20 07:03:24,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,56,56,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"50",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,50,50,51,48,50,51,51,51,51,51,51,51,24,76,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",62,"Texas",718,1,FALSE,NA,1139,"Extremely unlikely","Extremely unlikely",50,76,24,49,50,49,49,49,49,49,49,49,0,FALSE
"699","20210120T065923","20210120T070325",241,2021-01-20 07:03:25,"Yes","Rep",NA,"Yes","Rep",NA,97,"Rep",NA,81,"Joe Biden",20,"Joe Biden",40,"Rep",100,48,56,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",10,"100",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,63,82,81,100,89,22,56,99,0,91,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","1","0","0","3","1","2","51","0","0","Yes","Male",49,"Indiana",719,1,FALSE,NA,906,"Extremely likely","Extremely unlikely",0,51,0,0,2,0,1,0,0,3,1,2,8,FALSE
"700","20210120T070114","20210120T070408",174,2021-01-20 07:04:08,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,38,41,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"50",NA,"False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",32,"Connecticut",720,1,FALSE,NA,1012,"Extremely unlikely","Extremely unlikely",50,58,100,100,100,100,100,100,100,100,100,100,3,FALSE
"701","20210120T065717","20210120T070427",430,2021-01-20 07:04:28,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,51,51,"Joe Biden",100,100,"Likely","Likely",NA,NA,9,NA,51,"Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information",NA,61,95,62,91,63,63,70,89,65,65,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","92","62","69","59","71","70","94","69","69","76","Yes","Female",35,"Idaho",721,1,FALSE,NA,1528,"Likely","Likely",51,69,69,76,63,92,62,69,59,71,70,94,0,FALSE
"702","20210120T064750","20210120T070617",1106,2021-01-20 07:06:17,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Don't know",100,81,53,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"0",NA,"Vote buying / voter impersonation / misuse of proxy votes,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",46,"North Carolina",722,1,FALSE,NA,325,"Extremely unlikely","Extremely unlikely",100,100,52,100,100,100,100,100,100,100,100,100,-28,FALSE
"703","20210120T070238","20210120T070621",223,2021-01-20 07:06:21,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,53,53,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,"50",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,0,0,1,1,0,0,0,25,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","50","55","55","51","51","51","83","83","45","51","Yes","Other",48,"Maryland",723,1,FALSE,NA,1351,"Extremely unlikely","Extremely unlikely",50,83,45,51,81,50,55,55,51,51,51,83,0,FALSE
"704","20210120T070137","20210120T070625",287,2021-01-20 07:06:25,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,55,20,"Joe Biden",100,100,"Extremely likely","Unlikely",NA,NA,40,NA,5,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media",NA,29,17,19,47,36,19,19,79,0,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","2","1","1","0","52","1","45","Yes","Male",29,"Texas",724,1,FALSE,NA,1443,"Extremely likely","Unlikely",5,52,1,45,1,1,1,1,2,1,1,0,-35,FALSE
"705","20210120T065807","20210120T070704",536,2021-01-20 07:07:04,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,57,57,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,0,1,1,0,0,0,0,0,0,0,0,51,54,53,52,50,51,51,29,100,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",65,"Georgia",725,1,FALSE,NA,734,"Extremely unlikely","Extremely unlikely",50,0,99,49,49,46,47,48,50,49,49,71,0,FALSE
"706","20210120T070341","20210120T070704",202,2021-01-20 07:07:04,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Don't know",81,"Joe Biden",79,"Rep",94,52,61,"Joe Biden",81,100,"Extremely likely","Unlikely",NA,NA,20,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""left-wing"" media",NA,24,24,30,78,82,0,0,6,17,29,17,52,57,71,89,93,51,51,51,22,86,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",54,"Missouri",726,1,FALSE,NA,319,"Extremely likely","Unlikely",0,78,14,30,48,43,29,11,7,49,49,49,9,FALSE
"707","20210120T070109","20210120T070705",356,2021-01-20 07:07:06,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",0,"Joe Biden",0,"Rep",100,52,44,"Joe Biden",81,100,NA,NA,"Extremely unlikely","Extremely likely",11,NA,0,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
",NA,29,2,11,32,33,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","39","61","0","0","Yes","Female",68,"North Carolina",727,1,FALSE,NA,499,"Extremely likely","Extremely unlikely",0,61,0,0,0,0,0,0,0,0,0,39,-8,FALSE
"708","20210120T070113","20210120T070717",363,2021-01-20 07:07:17,"Yes","Ind",NA,"Yes","Dem",NA,98,"Dem",NA,98,"Joe Biden",97,"Joe Biden",100,"Dem",97,55,55,"Joe Biden",99,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,53,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,15,9,7,12,2,7,9,39,47,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","56","57","58","51","52","53","61","62","44","48","Yes","Male",71,"Michigan",728,1,FALSE,NA,1724,"Extremely unlikely","Extremely unlikely",53,62,44,48,66,56,57,58,51,52,53,61,0,FALSE
"709","20210120T070218","20210120T070728",309,2021-01-20 07:07:28,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,63,65,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,0,"Mail-in ballot fraud
",NA,13,2,12,20,1,2,3,2,5,5,4,52,52,52,52,53,52,51,53,53,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",65,"Florida",729,1,FALSE,NA,708,"Extremely unlikely","Extremely unlikely",0,47,49,49,48,48,48,48,47,48,49,47,2,FALSE
"710","20210120T070217","20210120T070742",325,2021-01-20 07:07:42,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",91,"Joe Biden",91,"Dem",60,45,49,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Unlikely",3,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""left-wing"" media",NA,3,19,20,70,1,37,2,2,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","4","4","4","51","3","51","51","51","3","51","Yes","Female",40,"Indiana",730,1,FALSE,NA,1296,"Unlikely","Extremely unlikely",0,51,3,51,50,4,4,4,51,3,51,51,4,FALSE
"711","20210120T070045","20210120T070752",427,2021-01-20 07:07:52,"Yes","Dem",NA,"Yes","Dem",NA,96,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,57,58,"Joe Biden",100,100,"Extremely unlikely","Unlikely",NA,NA,0,"36",NA,"Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,55,53,0,0,0,0,61,56,0,45,8,0,29,0,2,25,4,19,12,53,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",22,"Texas",731,1,FALSE,NA,304,"Extremely unlikely","Unlikely",64,88,47,49,92,100,71,100,98,75,96,81,1,FALSE
"712","20210120T070353","20210120T070755",242,2021-01-20 07:07:55,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,72,"Joe Biden",51,"Joe Biden",51,"Rep",94,34,0,"Joe Biden",100,100,NA,NA,"Extremely likely","Extremely likely",60,NA,0,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,91,93,93,93,94,93,93,92,6,92,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","92","0","2","Yes","Female",34,"California",732,1,FALSE,NA,6,"Extremely likely","Extremely likely",0,92,0,2,0,0,0,0,0,0,0,0,-34,FALSE
"713","20210120T070219","20210120T070801",341,2021-01-20 07:08:01,"Yes","Rep",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,68,68,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,0,0,0,1,0,0,0,60,74,24,4,50,50,50,48,50,46,50,16,28,51,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",37,"Pennsylvania",733,1,FALSE,NA,161,"Extremely unlikely","Extremely unlikely",50,72,49,51,50,50,50,52,50,54,50,84,0,FALSE
"714","20210120T070351","20210120T070818",266,2021-01-20 07:08:19,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"51",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,0,0,0,0,0,0,0,0,39,86,0,0,0,0,0,0,0,0,0,36,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",39,"Vermont",734,1,FALSE,NA,606,"Extremely unlikely","Extremely unlikely",49,64,14,100,100,100,100,100,100,100,100,100,0,FALSE
"715","20210120T070436","20210120T070940",303,2021-01-20 07:09:40,"Yes","Dem",NA,"Yes","Dem",NA,90,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,48,48,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,51,51,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","51","51","51","51","51","51","81","100","0","37","Yes","Male",NA,NA,735,1,FALSE,NA,331,"Extremely unlikely","Extremely unlikely",50,100,0,37,50,51,51,51,51,51,51,81,0,FALSE
"716","20210120T070535","20210120T070945",249,2021-01-20 07:09:45,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",38,"Joe Biden",22,"Rep",100,52,41,"Joe Biden",55,100,NA,NA,"Extremely unlikely","Extremely likely",30,"100",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,93,87,92,96,82,98,68,100,54,100,100,100,100,100,100,100,100,100,94,40,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",38,NA,736,1,FALSE,NA,236,"Extremely likely","Extremely unlikely",0,60,0,0,0,0,0,0,0,0,0,6,-11,FALSE
"717","20210120T070529","20210120T070951",261,2021-01-20 07:09:52,"Yes","Dem",NA,"Yes","Dem",NA,93,"Dem",NA,94,"Joe Biden",100,"Joe Biden",100,"Dem",100,68,68,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,2,"50",NA,"Mail-in ballot fraud
",NA,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","51","51","51","51","51","51","51","Yes","Male",32,"Wisconsin",737,1,FALSE,NA,680,"Extremely unlikely","Extremely unlikely",50,51,51,51,50,50,50,50,51,51,51,51,0,FALSE
"718","20210120T070717","20210120T070952",154,2021-01-20 07:09:52,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"40",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,10,4,9,0,5,5,6,14,25,0,0,0,0,0,0,0,0,0,0,0,100,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",27,"New Mexico",738,1,FALSE,NA,1182,"Extremely unlikely","Extremely unlikely",60,100,0,51,100,100,100,100,100,100,100,100,0,FALSE
