"","participant_num","T_start","T_end","Duration__in_seconds_","Affiliation","PrefCand","PrefStrength","PrefStrengthRep","WinProb","WinProbRep","FraudProb","FraudProbMap","DeltaFraudProb","Map","MapMatchPrefer","age","state"
"1530",703,"20201105T075332","20201105T075515",102,"Ind","Rep",75,75,25,25,15,0,-15,"Rep",TRUE,31,"Georgia"
"1531",1201,"20201105T075133","20201105T075525",231,"Ind","Dem",81,-81,79,21,57,40,-17,"Dem",TRUE,67,"Pennsylvania"
"1532",1400,"20201105T075413","20201105T075631",137,"Dem","Dem",100,-100,95,5,5,5,0,"Dem",TRUE,62,"Florida"
"1533",1325,"20201105T075529","20201105T075708",99,"Ind","Rep",100,100,100,100,100,100,0,"Dem",FALSE,35,"New York"
"1534",1200,"20201105T075536","20201105T075718",102,"Rep","Rep",80,80,77,77,99,100,1,"Dem",FALSE,30,"Florida"
"1535",161,"20201105T075543","20201105T075746",122,"Rep","Dem",100,-100,90,10,5,15,10,"Rep",FALSE,37,"Pennsylvania"
"1536",1710,"20201105T075551","20201105T075815",143,"Dem","Dem",100,-100,100,0,72,75,3,"Rep",FALSE,22,"Maryland"
"1537",291,"20201105T075722","20201105T075833",70,"Ind","Rep",71,71,47,47,40,50,10,"Rep",TRUE,21,"Minnesota"
"1538",1086,"20201105T075633","20201105T075844",130,"Rep","Rep",80,80,59,59,90,100,10,"Dem",FALSE,59,"Florida"
"1539",176,"20201105T075711","20201105T075903",112,"Ind","Dem",100,-100,94,6,0,0,0,"Rep",FALSE,35,"Ohio"
"1540",384,"20201105T075750","20201105T075909",79,"Ind","Dem",40,-40,90,10,15,15,0,"Dem",TRUE,34,"Georgia"
"1541",842,"20201105T075719","20201105T075939",140,"Ind","Rep",100,100,51,51,100,0,-100,"Rep",TRUE,71,"Colorado"
"1542",1640,"20201105T075611","20201105T075941",210,"Dem","Dem",100,-100,95,5,0,100,100,"Rep",FALSE,66,"Florida"
"1543",659,"20201105T075744","20201105T075947",122,"Dem","Dem",90,-90,80,20,50,0,-50,"Dem",TRUE,38,"North Carolina"
"1544",1566,"20201105T075742","20201105T075951",128,"Ind","Dem",90,-90,85,15,0,10,10,"Rep",FALSE,22,"Texas"
"1545",583,"20201105T075724","20201105T080018",174,"Ind","Rep",70,70,40,40,65,60,-5,"Dem",FALSE,29,"California"
"1546",1114,"20201105T075838","20201105T080028",109,"Dem","Dem",43,-43,70,30,36,36,0,"Dem",TRUE,27,"Texas"
"1547",1670,"20201105T075440","20201105T080047",366,"Rep","Rep",100,100,50,50,100,100,0,"Rep",TRUE,51,"Tennessee"
"1548",517,"20201105T075950","20201105T080106",76,"Dem","Dem",100,-100,98,2,0,0,0,"Dem",TRUE,59,"Florida"
"1549",185,"20201105T080007","20201105T080145",98,"Rep","Rep",100,100,30,30,94,19,-75,"Rep",TRUE,60,"Wisconsin"
"1550",1372,"20201105T080123","20201105T080235",72,"Dem","Dem",100,-100,50,50,0,0,0,"Dem",TRUE,34,"Connecticut"
"1551",1687,"20201105T075946","20201105T080246",179,"Ind","Dem",27,-27,85,15,9,8,-1,"Dem",TRUE,31,"North Carolina"
"1552",1553,"20201105T080156","20201105T080327",91,"Rep","Rep",94,94,50,50,68,41,-27,"Rep",TRUE,40,"Wisconsin"
"1553",168,"20201105T074537","20201105T080328",1070,"Dem","Dem",100,-100,76,24,2,0,-2,"Dem",TRUE,54,"Nebraska"
"1554",358,"20201105T075241","20201105T080331",650,"Rep","Dem",98,-98,94,6,2,2,0,"Rep",FALSE,30,"Illinois"
"1555",339,"20201105T080234","20201105T080338",63,"Rep","Rep",97,97,50,50,23,0,-23,"Rep",TRUE,29,"Arizona"
"1556",1769,"20201105T073756","20201105T080414",1577,"Rep","Rep",100,100,77,77,89,86,-3,"Dem",FALSE,58,"North Carolina"
"1557",1667,"20201105T080241","20201105T080427",105,"Dem","Dem",100,-100,85,15,10,1,-9,"Dem",TRUE,36,"Indiana"
"1558",1367,"20201105T080257","20201105T080453",115,"Dem","Dem",100,-100,71,29,0,0,0,"Dem",TRUE,38,"Texas"
"1559",1571,"20201105T080326","20201105T080527",120,"Dem","Dem",100,-100,69,31,28,35,7,"Rep",FALSE,33,"North Carolina"
"1560",873,"20201105T080357","20201105T080553",115,"Ind","Dem",100,-100,98,2,0,0,0,"Dem",TRUE,69,"Wisconsin"
"1561",541,"20201105T080449","20201105T080605",76,"Rep","Rep",100,100,100,100,52,59,7,"Dem",FALSE,57,"Mississippi"
"1562",1048,"20201105T080323","20201105T080630",186,"Dem","Dem",90,-90,85,15,10,93,83,"Rep",FALSE,38,"Pennsylvania"
"1563",111,"20201105T080447","20201105T080632",104,"Ind","Other",10,NA,4,NA,70,50,-20,"Rep",NA,25,"South Carolina"
"1564",1638,"20201105T080411","20201105T080639",147,"Rep","Rep",70,70,50,50,85,60,-25,"Dem",FALSE,46,"Indiana"
"1565",158,"20201105T080454","20201105T080655",121,"Rep","Rep",73,73,4,4,100,100,0,"Dem",FALSE,34,"Florida"
"1566",1669,"20201105T080321","20201105T080702",220,"Ind","Dem",81,-81,72,28,35,31,-4,"Rep",FALSE,28,"Georgia"
"1567",654,"20201105T080529","20201105T080702",93,"Dem","Dem",93,-93,78,22,9,0,-9,"Rep",FALSE,37,"Florida"
"1568",33,"20201105T080639","20201105T080822",102,"Rep","Rep",100,100,65,65,92,100,8,"Dem",FALSE,65,"Colorado"
"1569",445,"20201105T080543","20201105T080846",183,"Ind","Rep",77,77,59,59,64,62,-2,"Dem",FALSE,65,"Oregon"
"1570",478,"20201105T080728","20201105T080901",92,"Dem","Dem",100,-100,85,15,27,14,-13,"Dem",TRUE,33,"Pennsylvania"
"1571",858,"20201105T080034","20201105T080907",512,"Ind","Dem",90,-90,90,10,20,5,-15,"Dem",TRUE,32,"Colorado"
"1572",126,"20201105T080713","20201105T081004",170,"Dem","Dem",100,-100,95,5,8,100,92,"Rep",FALSE,22,"Nevada"
"1573",1650,"20201105T080827","20201105T081017",109,"Ind","Dem",100,-100,55,45,10,10,0,"Rep",FALSE,32,"Ohio"
"1574",230,"20201105T080904","20201105T081018",74,"Dem","Dem",77,-77,81,19,17,9,-8,"Dem",TRUE,26,"Missouri"
"1575",618,"20201105T080804","20201105T081027",142,"Other","Dem",100,-100,95,5,5,10,5,"Rep",FALSE,51,"Florida"
"1576",937,"20201105T080404","20201105T081042",398,"Dem","Dem",92,-92,75,25,31,35,4,"Rep",FALSE,44,"Idaho"
"1577",1194,"20201105T080939","20201105T081047",67,"Dem","Dem",60,-60,85,15,5,0,-5,"Dem",TRUE,31,"Oregon"
"1578",1058,"20201105T080819","20201105T081052",152,"Ind","Dem",100,-100,54,46,67,5,-62,"Dem",TRUE,24,"New Jersey"
"1579",1617,"20201105T080828","20201105T081116",168,"Ind","Rep",100,100,60,60,75,70,-5,"Rep",TRUE,63,"California"
"1580",611,"20201105T081051","20201105T081158",67,"Ind","Other",30,NA,4,NA,64,61,-3,"Rep",NA,46,"California"
"1581",301,"20201105T080932","20201105T081204",151,"Ind","Rep",100,100,30,30,100,50,-50,"Rep",TRUE,36,"Massachusetts"
"1582",56,"20201105T080926","20201105T081223",177,"Dem","Dem",80,-80,75,25,65,90,25,"Rep",FALSE,27,"Texas"
"1583",322,"20201105T081157","20201105T081404",126,"Rep","Rep",95,95,30,30,65,70,5,"Dem",FALSE,36,"Texas"
"1584",977,"20201105T081351","20201105T081511",79,"Dem","Dem",100,-100,80,20,0,0,0,"Dem",TRUE,30,"South Carolina"
"1585",604,"20201105T081345","20201105T081537",112,"Dem","Rep",98,98,30,30,100,0,-100,"Rep",TRUE,31,"Michigan"
"1586",1474,"20201105T081324","20201105T081540",136,"Ind","Dem",100,-100,82,18,0,0,0,"Rep",FALSE,27,"Maryland"
"1587",1221,"20201105T081435","20201105T081544",68,"Dem","Dem",97,-97,75,25,9,49,40,"Rep",FALSE,35,"Texas"
"1588",320,"20201105T081437","20201105T081615",98,"Dem","Dem",100,-100,95,5,5,0,-5,"Dem",TRUE,41,"Texas"
"1589",1050,"20201105T081426","20201105T081655",148,"Dem","Dem",90,-90,96,4,0,0,0,"Dem",TRUE,35,"South Carolina"
"1590",357,"20201105T081135","20201105T081716",340,"Dem","Dem",91,-91,71,29,71,79,8,"Rep",FALSE,45,"New York"
"1591",1264,"20201105T080419","20201105T081806",827,"Dem","Dem",100,-100,70,30,30,0,-30,"Dem",TRUE,34,"Pennsylvania"
"1592",1763,"20201105T081906","20201105T082115",129,"Dem","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,43,"Pennsylvania"
"1593",1216,"20201105T081948","20201105T082132",104,"Dem","Dem",62,-62,75,25,26,100,74,"Rep",FALSE,29,"Massachusetts"
"1594",1062,"20201105T082020","20201105T082217",116,"Dem","Dem",100,-100,86,14,0,0,0,"Dem",TRUE,56,"New York"
"1595",631,"20201105T082700","20201105T082824",83,"Rep","Rep",100,100,51,51,100,31,-69,"Rep",TRUE,69,"Florida"
"1596",1600,"20201105T074749","20201105T082952",2522,"Dem","Dem",100,-100,99,1,0,0,0,"Rep",FALSE,40,"New York"
"1597",134,"20201105T082903","20201105T083102",118,"Ind","Dem",100,-100,100,0,10,0,-10,"Dem",TRUE,61,"Florida"
"1598",1605,"20201105T083149","20201105T083328",99,"Dem","Dem",100,-100,85,15,19,15,-4,"Dem",TRUE,29,"Massachusetts"
"1599",939,"20201105T083030","20201105T083416",225,"Rep","Rep",100,100,100,100,100,0,-100,"Rep",TRUE,52,"Florida"
"1600",153,"20201105T084114","20201105T084240",85,"Dem","Dem",100,-100,65,35,5,2,-3,"Dem",TRUE,31,"Illinois"
"1601",276,"20201105T091417","20201105T091617",119,"Ind","Other",74,NA,0,NA,50,50,0,"Rep",NA,33,"California"
"1602",515,"20201105T091457","20201105T091620",82,"Ind","Other",76,NA,0,NA,10,14,4,"Rep",NA,27,"Pennsylvania"
"1603",959,"20201105T091555","20201105T091702",66,"Rep","Rep",81,81,51,51,61,30,-31,"Dem",FALSE,32,"Maryland"
"1604",1490,"20201105T091545","20201105T091705",80,"Dem","Dem",86,-86,75,25,33,23,-10,"Dem",TRUE,49,"Kansas"
"1605",1485,"20201105T091626","20201105T091730",63,"Dem","Dem",92,-92,71,29,5,14,9,"Rep",FALSE,43,"Illinois"
"1606",590,"20201105T091734","20201105T091934",120,"Dem","Dem",100,-100,90,10,15,61,46,"Rep",FALSE,24,"North Carolina"
"1607",1395,"20201105T091848","20201105T092151",183,"Dem","Dem",100,-100,82,18,15,16,1,"Rep",FALSE,44,"New York"
"1608",983,"20201105T091901","20201105T092221",199,"Dem","Dem",100,-100,100,0,80,0,-80,"Dem",TRUE,63,"Texas"
"1609",625,"20201105T092058","20201105T092240",101,"Rep","Rep",54,54,34,34,32,33,1,"Dem",FALSE,55,"Georgia"
"1610",810,"20201105T092057","20201105T092525",268,"Dem","Dem",100,-100,80,20,9,24,15,"Rep",FALSE,23,"Virginia"
"1611",177,"20201105T092521","20201105T092631",70,"Dem","Dem",100,-100,92,8,10,1,-9,"Dem",TRUE,34,"Arizona"
"1612",1238,"20201105T065317","20201105T092932",9374,"Rep","Dem",82,-82,60,40,3,5,2,"Dem",TRUE,58,"Kansas"
"1613",348,"20201105T040501","20201105T093414",19752,"Ind","Rep",100,100,50,50,71,10,-61,"Rep",TRUE,47,"Florida"
"1614",1652,"20201105T093256","20201105T093518",141,"Rep","Rep",100,100,49,49,60,60,0,"Rep",TRUE,52,"Florida"
"1615",1683,"20201105T093430","20201105T093603",93,"Dem","Dem",80,-80,60,40,9,5,-4,"Dem",TRUE,44,"Idaho"
"1616",1411,"20201105T093558","20201105T093711",73,"Dem","Dem",100,-100,55,45,0,9,9,"Rep",FALSE,28,"Massachusetts"
"1617",57,"20201105T094641","20201105T094736",55,"Rep","Rep",57,57,21,21,0,0,0,"Dem",FALSE,27,"West Virginia"
"1618",666,"20201105T094652","20201105T095007",195,"Rep","Dem",100,-100,80,20,0,0,0,"Dem",TRUE,38,"Texas"
"1619",1192,"20201105T095040","20201105T095256",136,"Dem","Dem",100,-100,73,27,53,61,8,"Rep",FALSE,35,"Washington"
"1620",928,"20201105T095344","20201105T095522",98,"Rep","Rep",100,100,100,100,100,100,0,"Rep",TRUE,30,"Pennsylvania"
"1621",1776,"20201105T095415","20201105T095527",72,"Dem","Dem",72,-72,80,20,79,49,-30,"Dem",TRUE,32,"Connecticut"
"1622",826,"20201105T095144","20201105T095605",260,"Rep","Dem",79,-79,86,14,8,28,20,"Dem",TRUE,34,"Illinois"
"1623",1647,"20201105T095423","20201105T095643",140,"Dem","Dem",99,-99,78,22,42,10,-32,"Rep",FALSE,49,"Michigan"
"1624",1431,"20201105T095638","20201105T095834",116,"Dem","Dem",100,-100,55,45,60,54,-6,"Dem",TRUE,38,"Pennsylvania"
"1625",1552,"20201105T095707","20201105T095930",142,"Dem","Other",50,NA,0,NA,0,0,0,"Rep",NA,34,"Indiana"
"1626",530,"20201105T100408","20201105T100639",151,"Rep","Rep",100,100,50,50,25,25,0,"Dem",FALSE,56,"Indiana"
"1627",1486,"20201105T055237","20201105T055343",65,"Rep","Rep",91,91,51,51,40,0,-40,"Rep",TRUE,30,"Tennessee"
"1628",289,"20201104T184708","20201104T185018",190,"Dem","Dem",99,-99,95,5,75,95,20,"Rep",FALSE,25,"Maryland"
"1629",8,"20201104T221913","20201105T044253",23020,"Dem","Dem",86,-86,86,14,81,5,-76,"Dem",TRUE,49,"Michigan"
"1630",1012,"20201105T061819","20201105T062107",167,"Dem","Dem",100,-100,81,19,9,90,81,"Rep",FALSE,32,"Connecticut"
"1631",770,"20201105T035915","20201105T040209",174,"Dem","Dem",96,-96,98,2,0,0,0,"Dem",TRUE,54,"New York"
"1632",1560,"20201104T191806","20201104T191933",86,"Rep","Rep",92,92,45,45,100,36,-64,"Rep",TRUE,45,"Wisconsin"
"1633",498,"20201104T222931","20201105T084353",36862,"Ind","Rep",34,34,39,39,100,68,-32,"Dem",FALSE,22,"Louisiana"
"1634",70,"20201104T190045","20201104T201034",4189,"Rep","Other",71,NA,0,NA,100,15,-85,"Rep",NA,30,"Florida"
"1635",400,"20201104T195508","20201104T195709",120,"Ind","Dem",90,-90,60,40,15,79,64,"Rep",FALSE,29,"California"
"1636",1265,"20201104T212203","20201104T213030",506,"Dem","Dem",69,-69,100,0,42,0,-42,"Dem",TRUE,21,"Illinois"
"1637",1461,"20201105T063017","20201105T064028",611,"Dem","Rep",92,92,90,90,87,9,-78,"Rep",TRUE,64,"Pennsylvania"
"1638",1580,"20201104T200513","20201104T200655",101,"Ind","Dem",100,-100,83,17,15,0,-15,"Rep",FALSE,45,"Tennessee"
"1639",1430,"20201105T063220","20201105T063420",119,"Dem","Dem",100,-100,68,32,56,52,-4,"Dem",TRUE,38,"Pennsylvania"
"1640",1224,"20201105T091944","20201105T092225",161,"Dem","Dem",100,-100,62,38,9,8,-1,"Dem",TRUE,38,"Michigan"
"1641",1619,"20201105T055918","20201105T060254",215,"Ind","Rep",56,56,55,55,40,55,15,"Dem",FALSE,56,"Michigan"
"1642",1558,"20201104T200524","20201104T201805",761,"Rep","Rep",94,94,96,96,100,100,0,"Rep",TRUE,32,"California"
"1643",1733,"20201105T071214","20201105T072641",866,"Rep","Rep",100,100,19,19,71,72,1,"Dem",FALSE,31,"California"
"1644",882,"20201104T210625","20201104T214630",2405,"Rep","Rep",81,81,20,20,6,18,12,"Rep",TRUE,45,"Texas"
"1645",1526,"20201104T193249","20201104T201618",2608,"Dem","Dem",62,-62,73,27,88,100,12,"Rep",FALSE,43,"Kentucky"
"1646",140,"20201104T190937","20201104T191057",79,"Rep","Rep",63,63,41,41,31,14,-17,"Rep",TRUE,21,"Florida"
"1647",548,"20201104T193520","20201104T193925",245,"Dem","Dem",91,-91,62,38,51,70,19,"Rep",FALSE,36,"Illinois"
"1648",1028,"20201104T185128","20201104T185341",132,"Rep","Rep",100,100,51,51,71,51,-20,"Dem",FALSE,30,"North Dakota"
"1649",543,"20201104T194044","20201104T194308",143,"Dem","Dem",97,-97,91,9,15,2,-13,"Dem",TRUE,34,"Minnesota"
"1650",1364,"20201104T222722","20201104T223020",177,"Rep","Rep",95,95,100,100,50,100,50,"Dem",FALSE,40,"Texas"
"1651",862,"20201105T064103","20201105T064348",165,"Dem","Dem",100,-100,80,20,9,10,1,"Rep",FALSE,54,"New Hampshire"
"1652",1179,"20201104T212207","20201104T221557",3229,"Dem","Other",35,NA,12,NA,89,68,-21,"Dem",NA,34,"New York"
"1653",1101,"20201104T221031","20201104T234053",5421,"Rep","Rep",83,83,91,91,24,23,-1,"Rep",TRUE,64,"Texas"
"1654",155,"20201104T194521","20201104T195949",867,"Ind","Rep",100,100,40,40,84,9,-75,"Rep",TRUE,55,"Virginia"
"1655",1248,"20201105T060643","20201105T060831",107,"Ind","Rep",90,90,30,30,40,40,0,"Dem",FALSE,38,"Michigan"
"1656",65,"20201105T070824","20201105T071100",156,"Dem","Dem",92,-92,91,9,71,100,29,"Rep",FALSE,35,"Texas"
"1657",1147,"20201105T064017","20201105T064544",327,"Dem","Dem",81,-81,100,0,40,30,-10,"Dem",TRUE,39,"North Carolina"
"1658",596,"20201104T212749","20201104T212940",111,"Dem","Dem",100,-100,90,10,0,0,0,"Dem",TRUE,54,"Maryland"
"1659",1304,"20201105T043803","20201105T043857",53,"Dem","Rep",16,16,50,50,22,0,-22,"Rep",TRUE,56,"Ohio"
"1660",198,"20201104T221816","20201104T222017",121,"Rep","Rep",100,100,82,82,100,0,-100,"Rep",TRUE,73,"Florida"
"1661",1677,"20201105T035856","20201105T040336",279,"Rep","Rep",100,100,100,100,100,100,0,"Dem",FALSE,32,"Iowa"
"1662",1047,"20201105T074332","20201105T074501",88,"Rep","Rep",98,98,2,2,60,66,6,"Rep",TRUE,43,"Virginia"
"1663",1281,"20201104T200423","20201104T200821",238,"Dem","Dem",100,-100,100,0,2,0,-2,"Dem",TRUE,42,"Kentucky"
"1664",355,"20201104T185722","20201104T190213",290,"Rep","Rep",97,97,71,71,91,83,-8,"Rep",TRUE,68,"South Carolina"
"1665",1289,"20201105T062054","20201105T062238",104,"Ind","Dem",100,-100,51,49,0,0,0,"Dem",TRUE,26,"Virginia"
"1666",1089,"20201104T190434","20201104T190555",81,"Rep","Rep",92,92,71,71,57,53,-4,"Dem",FALSE,46,"Michigan"
"1667",1231,"20201104T205312","20201104T205511",119,"Dem","Dem",86,-86,88,12,15,9,-6,"Rep",FALSE,39,"Missouri"
"1668",601,"20201104T203542","20201104T203836",173,"Dem","Dem",61,-61,63,37,30,39,9,"Dem",TRUE,29,"Wisconsin"
"1669",1380,"20201105T073159","20201105T074114",554,"Rep","Rep",100,100,82,82,92,45,-47,"Rep",TRUE,71,"Florida"
"1670",7,"20201105T065030","20201105T072805",2254,"Rep","Rep",100,100,40,40,92,88,-4,"Dem",FALSE,58,"Wisconsin"
"1671",145,"20201105T051628","20201105T051809",100,"Ind","Dem",100,-100,75,25,10,10,0,"Rep",FALSE,55,"New Hampshire"
"1672",1423,"20201104T211708","20201105T021255",17747,"Dem","Dem",72,-72,75,25,31,2,-29,"Dem",TRUE,41,"Mississippi"
"1673",1444,"20201104T205740","20201104T210610",510,"Ind","Other",60,NA,3,NA,30,76,46,"Dem",NA,56,"California"
"1674",720,"20201105T050720","20201105T051115",234,"Dem","Dem",100,-100,92,8,59,42,-17,"Rep",FALSE,60,"Virginia"
"1675",1701,"20201105T071547","20201105T104824",12757,"Rep","Rep",100,100,71,71,92,0,-92,"Rep",TRUE,37,"Virginia"
"1676",67,"20201104T202908","20201104T203452",344,"Rep","Rep",72,72,62,62,72,9,-63,"Rep",TRUE,52,"Georgia"
"1677",1693,"20201105T021752","20201105T032315",3922,"Dem","Dem",100,-100,82,18,9,0,-9,"Rep",FALSE,63,"New York"
"1678",1666,"20201104T185928","20201104T195425",3297,"Rep","Rep",81,81,40,40,90,10,-80,"Rep",TRUE,40,"Kentucky"
"1679",736,"20201105T064300","20201105T064506",126,"Dem","Dem",80,-80,82,18,27,0,-27,"Dem",TRUE,33,"Georgia"
"1680",296,"20201104T234450","20201104T235025",335,"Ind","Other",64,NA,51,NA,51,69,18,"Rep",NA,50,"California"
"1681",14,"20201104T191517","20201104T191748",151,"Ind","Dem",82,-82,73,27,20,18,-2,"Dem",TRUE,61,"Nebraska"
"1682",694,"20201105T054536","20201105T054752",135,"Dem","Dem",100,-100,76,24,51,25,-26,"Dem",TRUE,36,"Florida"
"1683",1189,"20201105T063241","20201105T063421",100,"Other","Other",100,NA,0,NA,10,5,-5,"Rep",NA,46,"New Jersey"
"1684",481,"20201104T222749","20201104T223113",203,"Dem","Dem",100,-100,99,1,0,20,20,"Rep",FALSE,36,"Illinois"
"1685",163,"20201104T203616","20201104T203759",103,"Ind","Rep",100,100,43,43,93,8,-85,"Rep",TRUE,50,"Massachusetts"
"1686",1654,"20201104T205731","20201104T205959",148,"Ind","Rep",100,100,70,70,70,40,-30,"Rep",TRUE,52,"Alaska"
"1687",565,"20201105T062339","20201105T062503",83,"Dem","Dem",100,-100,80,20,20,5,-15,"Dem",TRUE,42,"California"
"1688",963,"20201105T074450","20201105T074708",138,"Ind","Rep",95,95,34,34,29,5,-24,"Dem",FALSE,41,"Florida"
"1689",1595,"20201104T193920","20201104T194209",169,"Dem","Dem",99,-99,100,0,22,81,59,"Rep",FALSE,28,"Florida"
"1690",1164,"20201105T070531","20201105T071119",347,"Dem","Dem",100,-100,92,8,11,96,85,"Rep",FALSE,53,"Michigan"
"1691",314,"20201105T013809","20201105T014011",121,"Ind","Other",0,NA,0,NA,100,100,0,"Rep",NA,37,"New Mexico"
"1692",1503,"20201105T073638","20201105T074114",275,"Rep","Rep",56,56,48,48,54,42,-12,"Rep",TRUE,59,"Virginia"
"1693",725,"20201105T014354","20201105T014657",182,"Ind","Rep",100,100,45,45,100,40,-60,"Rep",TRUE,58,"New Jersey"
"1694",125,"20201104T193219","20201104T195858",1599,"Rep","Rep",91,91,80,80,51,51,0,"Dem",FALSE,58,"Texas"
"1695",855,"20201105T070452","20201105T070641",108,"Dem","Dem",98,-98,60,40,0,0,0,"Dem",TRUE,39,"Louisiana"
"1696",1273,"20201105T054007","20201105T060050",1243,"Dem","Dem",100,-100,71,29,0,0,0,"Dem",TRUE,58,"New Jersey"
"1697",169,"20201104T192451","20201104T192739",167,"Ind","Rep",100,100,89,89,94,100,6,"Rep",TRUE,59,"Florida"
"1698",875,"20201104T201313","20201104T212437",4284,"Dem","Dem",100,-100,95,5,0,0,0,"Dem",TRUE,45,"Massachusetts"
"1699",195,"20201105T005257","20201105T012706",2049,"Ind","Rep",97,97,35,35,86,70,-16,"Dem",FALSE,63,"New Jersey"
"1700",121,"20201105T062841","20201105T063024",102,"Dem","Dem",95,-95,92,8,5,0,-5,"Dem",TRUE,62,"California"
"1701",1335,"20201104T210058","20201104T210555",297,"Dem","Dem",100,-100,67,33,9,0,-9,"Dem",TRUE,42,"California"
"1702",364,"20201104T203522","20201104T203646",84,"Rep","Rep",100,100,100,100,70,25,-45,"Rep",TRUE,54,"Arizona"
"1703",1550,"20201104T230513","20201104T230901",228,"Ind","Other",75,NA,0,NA,1,1,0,"Rep",NA,54,"Rhode Island"
"1704",1307,"20201104T213605","20201104T213716",71,"Dem","Dem",100,-100,70,30,10,0,-10,"Dem",TRUE,28,"California"
"1705",1700,"20201104T191130","20201104T191429",179,"Dem","Dem",100,-100,89,11,20,19,-1,"Dem",TRUE,32,"Ohio"
"1706",105,"20201104T224152","20201104T224253",60,"Dem","Rep",59,59,39,39,67,83,16,"Dem",FALSE,34,"California"
"1707",1749,"20201104T194231","20201104T194516",164,"Ind","Dem",100,-100,51,49,9,8,-1,"Dem",TRUE,25,"Nevada"
"1708",251,"20201104T202716","20201104T203118",241,"Rep","Rep",100,100,50,50,81,100,19,"Dem",FALSE,25,"Indiana"
"1709",998,"20201105T071605","20201105T071717",71,"Dem","Dem",52,-52,61,39,80,82,2,"Rep",FALSE,55,"New York"
"1710",932,"20201104T193926","20201105T023544",24978,"Dem","Dem",100,-100,56,44,0,0,0,"Dem",TRUE,57,"Mississippi"
"1711",1741,"20201104T223812","20201104T224014",121,"Dem","Dem",80,-80,52,48,60,0,-60,"Rep",FALSE,35,"California"
"1712",1709,"20201104T201539","20201104T205113",2133,"Dem","Dem",98,-98,83,17,34,72,38,"Rep",FALSE,40,"North Carolina"
"1713",614,"20201104T225653","20201104T225946",173,"Ind","Dem",100,-100,85,15,0,0,0,"Dem",TRUE,NA,"California"
"1714",1723,"20201105T081404","20201105T083940",1535,"Rep","Dem",71,-71,80,20,10,9,-1,"Dem",TRUE,51,"Texas"
"1715",834,"20201104T230144","20201104T230728",344,"Ind","Other",80,NA,0,NA,51,48,-3,"Dem",NA,44,"Missouri"
"1716",62,"20201104T225748","20201104T225922",94,"Dem","Dem",100,-100,55,45,0,0,0,"Rep",FALSE,23,"New York"
"1717",3,"20201105T045642","20201105T050013",211,"Rep","Rep",100,100,48,48,100,100,0,"Dem",FALSE,50,"New York"
"1718",149,"20201104T192718","20201104T192949",150,"Rep","Rep",100,100,0,0,90,95,5,"Dem",FALSE,45,"Kentucky"
"1719",493,"20201104T201901","20201104T202405",304,"Dem","Dem",98,-98,53,47,4,4,0,"Rep",FALSE,37,"Georgia"
"1720",54,"20201104T225540","20201104T225740",120,"Rep","Rep",97,97,59,59,88,88,0,"Dem",FALSE,66,"Illinois"
"1721",648,"20201105T051834","20201105T052005",91,"Ind","Rep",93,93,57,57,100,100,0,"Dem",FALSE,58,"Virginia"
"1722",362,"20201105T064942","20201105T065145",123,"Ind","Rep",100,100,81,81,92,82,-10,"Dem",FALSE,74,"Florida"
"1723",1218,"20201105T065041","20201105T065300",138,"Dem","Dem",100,-100,99,1,0,85,85,"Dem",TRUE,46,"New Jersey"
"1724",960,"20201104T194645","20201104T201856",1930,"Dem","Dem",100,-100,93,7,2,2,0,"Rep",FALSE,64,"Wisconsin"
"1725",365,"20201105T024210","20201105T024426",136,"Ind","Dem",100,-100,90,10,20,10,-10,"Rep",FALSE,60,"Massachusetts"
"1726",1098,"20201104T195048","20201104T195329",160,"Rep","Rep",100,100,40,40,15,15,0,"Rep",TRUE,63,"Oregon"
